Error,Npoint,Pi,Nlance,tempsMilis,Nproc
2.1776558713e-05,15000000,3.1416610666666664,0,545,1
3.9517029703e-05,15000000,3.1417168,1,535,1
6.8122478141e-05,15000000,3.1418066666666666,2,557,1
2.9916966803e-05,15000000,3.1414986666666667,3,554,1
1.4128796448e-05,15000000,3.1415482666666668,4,554,1
1.9501369444e-04,15000000,3.14098,5,559,1
1.6089422080e-05,15000000,3.1416432,6,561,1
1.8695816898e-04,15000000,3.14218,7,559,1
1.4620617856e-04,15000000,3.1411333333333333,8,616,1
7.6777160884e-06,15000000,3.1415685333333334,9,567,1
2.7378812710e-05,15000000,3.1416786666666665,10,566,1
1.7897920117e-04,15000000,3.1421549333333334,11,576,1
3.7149302033e-04,15000000,3.1427597333333335,12,568,1
2.4747450984e-05,15000000,3.1416704,13,566,1
1.5071328328e-04,15000000,3.1420661333333335,14,564,1
4.0357531070e-05,15000000,3.1414658666666666,15,573,1
1.7472674436e-04,15000000,3.1410437333333334,16,566,1
8.1870119063e-06,15000000,3.1415669333333334,17,592,1
1.0504642494e-04,15000000,3.141922666666667,18,562,1
1.0428248121e-04,15000000,3.141920266666667,19,568,1
1.3229375120e-04,15000000,3.1420082666666667,0,282,2
2.4060064897e-05,15000000,3.1415170666666667,1,283,2
3.7555906188e-04,15000000,3.1404128,2,284,2
5.7249175697e-05,15000000,3.1414128,3,283,2
7.9148895866e-05,15000000,3.141344,4,282,2
2.7803225892e-05,15000000,3.14168,5,304,2
1.2600411111e-04,15000000,3.1411968,6,287,2
2.4492468459e-04,15000000,3.1408232,7,286,2
2.6529986347e-05,15000000,3.141676,8,285,2
2.1946323986e-05,15000000,3.1416616,9,285,2
1.2007065157e-04,15000000,3.141969866666667,10,284,2
2.2948436978e-04,15000000,3.1423136,11,334,2
7.3470084229e-05,15000000,3.1418234666666667,12,284,2
1.0359509513e-04,15000000,3.1412672,13,287,2
7.2281727321e-05,15000000,3.1418197333333335,14,288,2
9.9775376491e-05,15000000,3.1412792,15,293,2
1.6115384754e-04,15000000,3.142098933333333,16,322,2
1.3942389265e-04,15000000,3.142030666666667,17,283,2
1.2185318693e-04,15000000,3.1419754666666666,18,283,2
1.0436736385e-04,15000000,3.1419205333333333,19,286,2
1.7099190836e-04,15000000,3.141055466666667,0,156,4
6.3445608148e-05,15000000,3.1413933333333333,1,151,4
2.0494496289e-04,15000000,3.1409488,2,156,4
2.6691426623e-05,15000000,3.1415088,3,157,4
4.6307640608e-05,15000000,3.1417381333333334,4,162,4
2.8779041593e-04,15000000,3.1406885333333334,5,157,4
1.1997744393e-04,15000000,3.1412157333333335,6,161,4
2.5426512075e-05,15000000,3.1416725333333333,7,151,4
4.4007484431e-05,15000000,3.1414544,8,147,4
4.4347014977e-05,15000000,3.141453333333333,9,160,4
3.0434587617e-05,15000000,3.141688266666667,10,184,4
2.7735817666e-04,15000000,3.142464,11,214,4
1.6403153218e-04,15000000,3.1410773333333335,12,201,4
1.8083829417e-04,15000000,3.1410245333333333,13,208,4
9.1711526041e-05,15000000,3.1413045333333334,14,176,4
1.2847403256e-04,15000000,3.1419962666666668,15,149,4
3.7780936529e-07,15000000,3.1415914666666667,16,142,4
9.9775376491e-05,15000000,3.1412792,17,142,4
3.4755277073e-05,15000000,3.1414834666666667,18,142,4
7.1169928053e-05,15000000,3.1413690666666665,19,145,4
1.4918539582e-04,15000000,3.1420613333333334,0,163,8
4.3336748337e-05,15000000,3.1417288,1,147,8
6.0483040873e-05,15000000,3.141782666666667,2,161,8
4.5195841340e-05,15000000,3.1414506666666666,3,163,8
3.9941442885e-05,15000000,3.1417181333333333,4,113,8
2.6479554648e-04,15000000,3.142424533333333,5,138,8
8.1958347861e-05,15000000,3.1418501333333335,6,150,8
9.2139285384e-06,15000000,3.1416216,7,141,8
1.3882473536e-05,15000000,3.1416362666666666,8,140,8
1.4562032510e-04,15000000,3.1420501333333335,9,141,8
5.9286358968e-05,15000000,3.1414064,10,200,8
5.6570114606e-05,15000000,3.1414149333333334,11,116,8
5.7843354151e-05,15000000,3.1414109333333333,12,146,8
9.2988111747e-06,15000000,3.1416218666666667,13,140,8
1.0359509513e-04,15000000,3.1412672,14,137,8
2.5588286967e-04,15000000,3.1423965333333332,15,143,8
1.7718834081e-04,15000000,3.141036,16,142,8
3.0129508010e-04,15000000,3.1425392,17,148,8
1.2482407920e-04,15000000,3.1419848,18,147,8
4.2318156701e-05,15000000,3.1417256,19,136,8
2.6775811376e-04,15000000,3.1407514666666665,0,118,16
1.6691754182e-04,15000000,3.1410682666666667,1,115,16
1.0503809994e-04,15000000,3.1412626666666665,2,115,16
1.1836965268e-05,15000000,3.1415554666666665,3,108,16
2.5248421806e-05,15000000,3.141513333333333,4,113,16
6.4044765436e-06,15000000,3.1415725333333335,5,109,16
2.2192646898e-05,15000000,3.1415229333333334,6,111,16
1.4553209630e-05,15000000,3.1415469333333332,7,135,16
1.7948515083e-05,15000000,3.141536266666667,8,129,16
4.8845794701e-05,15000000,3.1414392,9,119,16
2.3296121170e-05,15000000,3.141519466666667,10,115,16
3.7310081159e-05,15000000,3.1417098666666665,11,112,16
8.4759474859e-05,15000000,3.1418589333333333,12,116,16
2.1428205288e-04,15000000,3.140919466666667,13,114,16
3.9678469979e-05,15000000,3.141468,14,111,16
9.0608051769e-05,15000000,3.141308,15,137,16
2.1887404024e-04,15000000,3.1422802666666665,16,199,16
8.1021292700e-06,15000000,3.1415672,17,164,16
5.9031711059e-05,15000000,3.1414072,18,168,16
1.1861932175e-04,15000000,3.14122,19,161,16
4.2505396385e-04,1000000,3.142928,0,40,1
4.3396664066e-04,1000000,3.142956,1,41,1
1.5554326855e-04,1000000,3.141104,2,38,1
2.9941933711e-04,1000000,3.140652,3,38,1
1.6403985718e-04,1000000,3.142108,4,38,1
4.0535621339e-05,1000000,3.14172,5,38,1
7.6287853139e-04,1000000,3.139196,6,39,1
7.6542501048e-04,1000000,3.139188,7,43,1
6.5805680054e-04,1000000,3.14366,8,38,1
2.2133563669e-04,1000000,3.142288,9,38,1
5.7189259968e-04,1000000,3.139796,10,38,1
5.0059118517e-04,1000000,3.14002,11,39,1
9.9291880080e-04,1000000,3.144712,12,38,1
6.2791513965e-04,1000000,3.13962,13,38,1
5.3327932515e-04,1000000,3.143268,14,38,1
8.5073205998e-04,1000000,3.13892,15,38,1
1.3366934779e-03,1000000,3.145792,16,40,1
4.8871594109e-04,1000000,3.143128,17,39,1
6.2877229101e-04,1000000,3.143568,18,38,1
5.0313766426e-04,1000000,3.140012,19,38,1
1.3307433683e-03,2000000,3.137412,0,19,2
8.2968614501e-05,2000000,3.141332,1,20,2
9.1207209059e-06,2000000,3.141564,2,21,2
1.9077788762e-04,2000000,3.142192,3,19,2
1.7973481990e-04,2000000,3.141028,4,19,2
2.0157462434e-03,2000000,3.13526,5,19,2
2.3066440169e-04,2000000,3.140868,6,20,2
4.8871594109e-04,2000000,3.143128,7,18,2
1.9501369444e-04,2000000,3.14098,8,20,2
3.2828775845e-04,2000000,3.142624,9,20,2
4.3082100428e-05,2000000,3.141728,10,19,2
2.3321088078e-04,2000000,3.14086,11,20,2
9.1439403721e-04,2000000,3.13872,12,19,2
7.0643990324e-04,2000000,3.143812,13,19,2
3.9194973569e-04,2000000,3.142824,14,22,2
2.1156580852e-04,2000000,3.140928,15,19,2
3.6648494479e-04,2000000,3.142744,16,20,2
2.4212355759e-04,2000000,3.140832,17,19,2
4.1996100567e-04,2000000,3.142912,18,20,2
4.5857428020e-04,2000000,3.140152,19,20,2
5.1994777241e-05,4000000,3.141756,0,13,4
2.7545231821e-06,4000000,3.141584,1,13,4
9.1821375585e-04,4000000,3.138708,2,13,4
1.0716016585e-04,4000000,3.141256,3,11,4
3.4398272117e-04,4000000,3.140512,4,11,4
9.0633851176e-04,4000000,3.14444,5,11,4
2.8245113484e-04,4000000,3.14248,6,11,4
5.2945960652e-04,4000000,3.143256,7,10,4
5.0781453426e-04,4000000,3.143188,8,10,4
1.5385394082e-04,4000000,3.142076,9,10,4
1.0149799612e-03,4000000,3.138404,10,10,4
3.2828775845e-04,4000000,3.142624,11,10,4
6.3428133737e-04,4000000,3.1396,12,10,4
9.9291880080e-04,4000000,3.144712,13,10,4
5.1545397153e-04,4000000,3.143212,14,10,4
1.8186521080e-04,4000000,3.142164,15,10,4
1.8482777808e-04,4000000,3.141012,16,11,4
4.8362298291e-04,4000000,3.143112,17,10,4
3.6180807480e-04,4000000,3.140456,18,11,4
1.7973481990e-04,4000000,3.141028,19,10,4
5.7443907877e-04,8000000,3.139788,0,11,8
6.0458073966e-04,8000000,3.143492,1,10,8
1.0165111949e-04,8000000,3.141912,2,11,8
5.8420890694e-04,8000000,3.143428,3,11,8
4.2378072430e-04,8000000,3.142924,4,11,8
9.7168981673e-04,8000000,3.13854,5,10,8
5.3242217379e-04,8000000,3.13992,6,10,8
1.6658633627e-04,8000000,3.142116,7,10,8
1.2371227993e-04,8000000,3.141204,8,10,8
6.5041736327e-04,8000000,3.143636,9,11,8
4.4355339973e-05,8000000,3.141732,10,10,8
5.0186442472e-04,8000000,3.140016,11,11,8
5.4133485061e-04,8000000,3.139892,12,11,8
1.3736174247e-03,8000000,3.145908,13,11,8
9.6914333764e-04,8000000,3.138548,14,10,8
2.8245113484e-04,8000000,3.14248,15,11,8
2.0010665262e-04,8000000,3.140964,16,11,8
4.2760044294e-04,8000000,3.142936,17,10,8
4.8998918063e-04,8000000,3.143132,18,11,8
6.1581536310e-06,8000000,3.141612,19,10,8
1.6445594536e-04,16000000,3.141076,0,8,16
2.6080606258e-04,16000000,3.142412,1,8,16
8.4649625316e-04,16000000,3.144252,2,21,16
6.7588215416e-04,16000000,3.143716,3,8,16
1.4812836374e-06,16000000,3.141588,4,10,16
3.6944751207e-04,16000000,3.140432,5,10,16
3.5798835616e-04,16000000,3.140468,6,10,16
3.6648494479e-04,16000000,3.142744,7,9,16
1.9883341307e-04,16000000,3.140968,8,9,16
6.1263626511e-04,16000000,3.139668,9,9,16
5.0823062244e-04,16000000,3.139996,10,8,16
2.5740243213e-04,16000000,3.140784,11,9,16
1.4535735219e-04,16000000,3.141136,12,12,16
1.0659095430e-03,16000000,3.138244,13,9,16
8.5327853907e-04,16000000,3.138912,14,12,16
5.4541256331e-05,16000000,3.141764,15,8,16
5.1077710153e-04,16000000,3.139988,16,9,16
