Error,Npoint,Pi,Nlance,tempsMilis,Nproc
2.6997338730e-04,15000000,3.1424408,0,568,1
6.8716656596e-05,15000000,3.141808533333333,1,567,1
1.8661863844e-04,15000000,3.142178933333333,2,620,1
1.8593957735e-04,15000000,3.1421768,3,581,1
7.4650116142e-05,15000000,3.141358133333333,4,578,1
5.5559847967e-05,15000000,3.1417672,5,598,1
1.7821525744e-04,15000000,3.1421525333333333,6,610,1
1.2796473674e-04,15000000,3.1419946666666667,7,677,1
6.1246984600e-05,15000000,3.1417850666666665,8,624,1
2.9654165247e-04,15000000,3.142524266666667,9,564,1
1.7991291017e-04,15000000,3.1421578666666665,10,609,1
6.4973495602e-05,15000000,3.141388533333333,11,644,1
1.7311397427e-04,15000000,3.1410488,12,562,1
1.3780279756e-04,15000000,3.141159733333333,13,551,1
1.1378101148e-04,15000000,3.1412352,14,555,1
2.7209047437e-05,15000000,3.1416781333333335,15,554,1
6.8631773959e-05,15000000,3.1418082666666667,16,554,1
1.8203497608e-04,15000000,3.1421645333333332,17,555,1
1.3627491011e-04,15000000,3.1411645333333333,18,555,1
1.9323115907e-04,15000000,3.1409856,19,556,1
1.1123453239e-04,15000000,3.1412432,20,553,1
9.3672151672e-05,15000000,3.1418869333333332,21,556,1
3.8829643616e-05,15000000,3.1414706666666667,22,551,1
3.4415746528e-05,15000000,3.141484533333333,23,554,1
9.0441632657e-06,15000000,3.1416210666666666,24,553,1
3.9686460360e-04,15000000,3.140345866666667,25,553,1
1.0861149566e-04,15000000,3.1419338666666667,26,556,1
1.7965826226e-04,15000000,3.1421570666666665,27,556,1
