Error,Npoint,Pi,Nlance,tempsMilis,Nproc
9.5624452308e-05,15000000,3.1418930666666665,0,545,1
2.3805416988e-05,15000000,3.1415178666666668,1,538,1
2.3864336950e-04,15000000,3.1408429333333334,2,571,1
4.3922601795e-05,15000000,3.1414546666666667,3,619,1
1.9484727533e-05,15000000,3.1416538666666667,4,563,1
2.8669526665e-04,15000000,3.1424933333333334,5,559,1
8.6202479677e-05,15000000,3.1418634666666665,6,557,1
1.6989675908e-04,15000000,3.1421264,7,555,1
1.5843760318e-04,15000000,3.1420904,8,551,1
4.4347014977e-05,15000000,3.141453333333333,9,552,1
2.3643976712e-05,15000000,3.141666933333333,10,550,1
1.8237450662e-04,15000000,3.1421656,11,550,1
5.2920161245e-05,15000000,3.1414264,12,551,1
3.7731148180e-06,15000000,3.1415808,13,549,1
6.7519974691e-05,15000000,3.1413805333333333,14,553,1
1.5173187491e-04,15000000,3.142069333333333,15,553,1
1.7099688719e-05,15000000,3.1415389333333334,16,549,1
3.3235714616e-05,15000000,3.1416970666666666,17,548,1
2.2473094214e-04,15000000,3.1422986666666666,18,549,1
5.7334058333e-05,15000000,3.1414125333333334,19,548,1
7.6347768868e-05,15000000,3.1413528,20,553,1
6.2596781785e-05,15000000,3.141396,21,553,1
1.7269453992e-05,15000000,3.1415384,22,548,1
1.2082627030e-04,15000000,3.141213066666667,23,550,1
6.1077219327e-05,15000000,3.1417845333333334,24,550,1
1.6734195500e-04,15000000,3.141066933333333,25,551,1
1.5155378464e-04,15000000,3.1411165333333333,26,551,1
1.5173187491e-04,15000000,3.142069333333333,27,551,1
2.8389079349e-05,15000000,3.141503466666667,28,548,1
4.3591396246e-05,15000000,3.1417296,29,554,1
3.8659878344e-05,15000000,3.1414712,30,551,1
3.3487016363e-06,15000000,3.1415821333333334,31,550,1
1.4290408074e-04,15000000,3.1420416,32,551,1
8.6618567862e-05,15000000,3.1413205333333334,33,550,1
2.4535742277e-04,15000000,3.1423634666666667,34,549,1
2.4840487268e-04,15000000,3.1408122666666665,35,551,1
1.5809807264e-04,15000000,3.1420893333333333,36,550,1
3.3651802801e-05,15000000,3.1414869333333333,37,549,1
3.1444854257e-05,15000000,3.1414938666666665,38,549,1
1.0453712912e-04,15000000,3.141921066666667,39,552,1
6.0822571418e-05,15000000,3.1417837333333334,40,548,1
1.0351853749e-04,15000000,3.1419178666666667,41,549,1
8.5778066495e-05,15000000,3.1418621333333334,42,550,1
1.9926615125e-04,15000000,3.1422186666666665,43,549,1
5.3183134150e-05,15000000,3.141759733333333,44,551,1
2.8218816193e-04,15000000,3.1407061333333335,45,548,1
2.0206727825e-04,15000000,3.1422274666666667,46,547,1
4.6129550339e-05,15000000,3.1414477333333335,47,555,1
1.4273431546e-04,15000000,3.1420410666666667,48,549,1
5.8615622874e-05,15000000,3.1417768,49,551,1
1.2664905588e-04,15000000,3.1419905333333333,0,552,2
3.1962475071e-05,15000000,3.1416930666666665,1,551,2
6.9047862145e-05,15000000,3.141375733333333,2,550,2
1.1845290264e-05,15000000,3.141629866666667,3,551,2
5.5432524012e-05,15000000,3.1417668,4,556,2
9.1719851037e-05,15000000,3.1418808,5,551,2
3.3736685437e-05,15000000,3.1414866666666668,6,555,2
1.2108924320e-04,15000000,3.1419730666666665,7,555,2
8.6584451540e-05,15000000,3.1418646666666667,8,551,2
1.9731050445e-05,15000000,3.1415306666666667,9,552,2
1.4158839987e-04,15000000,3.142037466666667,10,551,2
3.2217122980e-05,15000000,3.1416938666666665,11,552,2
8.6621914024e-06,15000000,3.141619866666667,12,552,2
3.7819376977e-05,15000000,3.1417114666666666,13,550,2
6.4260318189e-05,15000000,3.1417945333333335,14,551,2
7.7289802864e-05,15000000,3.1418354666666666,15,555,2
1.1875497070e-04,15000000,3.1419657333333335,16,553,2
3.3235714616e-05,15000000,3.1416970666666666,17,555,2
4.2233274065e-05,15000000,3.1417253333333335,18,551,2
2.0961848672e-05,15000000,3.1415268,19,550,2
9.4223888808e-05,15000000,3.1418886666666666,20,550,2
2.4624869045e-04,15000000,3.1423662666666665,21,552,2
