Error,Npoint,Pi,Nlance,tempsMilis,Nproc
2.5936305776e-04,15000000,3.1424074666666666,43,2625,4
2.5663848840e-04,15000000,3.1407864,44,1734,4
1.2651340693e-04,15000000,3.1411952,45,2375,4
1.3950045029e-04,15000000,3.1411544,46,3656,4
7.8724482685e-05,15000000,3.141345333333333,47,1859,4
1.4519591192e-04,15000000,3.1420488,48,3703,4
2.9475079211e-04,15000000,3.1406666666666667,49,3093,4
1.3594370456e-04,15000000,3.1420197333333335,0,5086,8
3.2718093802e-05,15000000,3.141489866666667,1,5281,8
1.8720449190e-04,15000000,3.141004533333333,2,5348,8
1.6123040518e-04,15000000,3.1410861333333333,3,3012,8
1.6998164172e-04,15000000,3.1421266666666665,4,5672,8
5.8021444420e-05,15000000,3.141774933333333,5,5110,8
3.3150831979e-05,15000000,3.1416968,6,5501,8
2.8227639073e-05,15000000,3.1416813333333335,7,5547,8
2.0062427343e-04,15000000,3.142222933333333,8,5391,8
7.4310585596e-05,15000000,3.1413592,9,2328,8
2.1072530715e-04,15000000,3.1422546666666666,10,5735,8
2.4993773897e-05,15000000,3.141514133333333,11,3640,8
1.9772993880e-04,15000000,3.1409714666666666,12,5782,8
6.6925796237e-05,15000000,3.1413824,13,5735,8
1.2303321884e-04,15000000,3.141206133333333,14,5796,8
6.1246984600e-05,15000000,3.1417850666666665,15,5455,8
5.7843354151e-05,15000000,3.1414109333333333,16,5438,8
7.3716407142e-05,15000000,3.1413610666666667,17,5562,8
6.9820130868e-05,15000000,3.141812,18,5453,8
5.8182884696e-05,15000000,3.1414098666666668,19,4892,8
1.0682063531e-04,15000000,3.141257066666667,20,5564,8
2.0443566707e-04,15000000,3.1409504,21,4124,8
2.3415291477e-04,15000000,3.1423282666666665,22,5846,8
2.1564850006e-04,15000000,3.142270133333333,23,5922,8
1.4392267237e-04,15000000,3.1420448,24,5923,8
3.3397154892e-05,15000000,3.1414877333333333,25,5799,8
7.4318910592e-05,15000000,3.1418261333333333,26,3250,8
1.8185688581e-04,15000000,3.141021333333333,27,4828,8
2.2727742123e-04,15000000,3.142306666666667,28,4968,8
9.8587019583e-05,15000000,3.141282933333333,29,3438,8
1.5656683902e-05,15000000,3.1415434666666666,30,4625,8
2.0486840525e-04,15000000,3.1422362666666666,31,4436,8
2.7964168284e-04,15000000,3.1407141333333333,32,4752,8
4.3761161519e-05,15000000,3.141730133333333,33,4140,8
1.2363572229e-04,15000000,3.1419810666666668,34,4704,8
2.7140806712e-04,15000000,3.14074,35,4830,8
7.2018754416e-05,15000000,3.1413664,36,5515,8
9.6040540493e-05,15000000,3.1412909333333334,37,5392,8
3.5858751345e-05,15000000,3.14148,38,5468,8
1.0486833467e-04,15000000,3.1412632,39,5485,8
1.1225312403e-04,15000000,3.14124,40,5391,8
2.0834524717e-05,15000000,3.1415272,41,5501,8
2.8304196713e-05,15000000,3.1415037333333333,42,1937,8
8.8239662948e-05,15000000,3.1418698666666667,43,5452,8
5.7928236787e-05,15000000,3.141410666666667,44,5652,8
9.6133748126e-05,15000000,3.1418946666666665,45,3468,8
1.6845375427e-04,15000000,3.142121866666667,46,5563,8
8.6542010222e-05,15000000,3.1418645333333335,47,4703,8
7.4310585596e-05,15000000,3.1413592,48,3828,8
1.9714408534e-04,15000000,3.142212,49,4328,8
5.5474965330e-05,15000000,3.1417669333333333,0,5392,16
8.4844357496e-05,15000000,3.1418592,1,5516,16
1.9298483616e-04,15000000,3.1421989333333333,2,5890,16
1.0063252785e-04,15000000,3.1419088,3,5516,16
9.1719851037e-05,15000000,3.1418808,4,6047,16
5.2750395972e-05,15000000,3.1414269333333333,5,6455,16
8.7811903605e-06,15000000,3.141565066666667,6,4742,16
6.8962979508e-05,15000000,3.141376,7,5932,16
5.4787579244e-05,15000000,3.141420533333333,8,6595,16
3.6033495453e-06,15000000,3.1415813333333333,9,6876,16
6.2257251239e-05,15000000,3.141397066666667,10,6032,16
1.5605256437e-04,15000000,3.1411024,11,6345,16
1.3322746020e-04,15000000,3.1420112,12,6281,16
9.3069648222e-05,15000000,3.1413002666666667,13,5578,16
5.5814495876e-05,15000000,3.141768,14,5875,16
9.5030273853e-05,15000000,3.1418912,15,6078,16
1.1158238794e-04,15000000,3.1419432,16,6114,16
5.0636655060e-05,15000000,3.1417517333333334,17,5799,16
5.2325982790e-05,15000000,3.141428266666667,18,6080,16
1.2652173193e-04,15000000,3.1419901333333335,19,5735,16
5.0463543626e-06,15000000,3.1415768,20,5593,16
5.0967860609e-05,15000000,3.1414325333333335,21,5266,16
8.5265424515e-06,15000000,3.141565866666667,22,6032,16
2.8168719111e-04,15000000,3.1424776,23,6034,16
9.6133748126e-05,15000000,3.1418946666666665,24,6391,16
1.3509487819e-04,15000000,3.1420170666666665,25,6299,16
2.7545231821e-06,15000000,3.141584,26,6158,16
1.1929838284e-04,15000000,3.1412178666666666,27,6157,16
2.3440756268e-04,15000000,3.1423290666666666,28,4141,16
8.4499848116e-06,15000000,3.1416192,29,5954,16
7.6440976500e-05,15000000,3.1418328,30,5469,16
1.4646417263e-05,15000000,3.1416386666666667,31,5985,16
1.8890549078e-05,15000000,3.141652,32,5720,16
4.5798344790e-05,15000000,3.1417365333333334,33,6438,16
3.0001849439e-05,15000000,3.1414984,34,5954,16
4.3672932721e-06,15000000,3.1415789333333333,35,6156,16
9.3833591949e-05,15000000,3.1412978666666667,36,5312,16
1.3457725738e-04,15000000,3.1411698666666665,37,6127,16
3.5052700916e-04,15000000,3.142693866666667,38,4265,16
1.0249994585e-04,15000000,3.1419146666666666,39,6344,16
6.4387642144e-05,15000000,3.1417949333333333,40,6031,16
1.8864749671e-04,15000000,3.141,41,6580,16
1.7787074806e-05,15000000,3.1416485333333335,42,5938,16
