Error,Npoint,Pi,Nlance,tempsMilis,Nproc
1.7863967062e-04,15000000,3.142153866666667,43,483,1
1.7999779281e-04,15000000,3.1421581333333335,44,479,1
2.0809394543e-04,15000000,3.1422464,45,480,1
9.8849992488e-05,15000000,3.1419032,46,485,1
6.4078227053e-07,15000000,3.1415946666666668,47,482,1
1.7260467845e-04,15000000,3.1410504,48,480,1
1.1760407628e-05,15000000,3.1416296,49,483,1
5.0004759586e-01,15000000,1.5706468,0,242,2
5.0010926309e-01,15000000,1.5704530666666667,1,246,2
4.9999934008e-01,15000000,1.5707984,2,247,2
4.9998346703e-01,15000000,1.5708482666666668,3,247,2
5.0002951586e-01,15000000,1.5707036,4,247,2
5.0007760187e-01,15000000,1.5705525333333332,5,246,2
5.0003112863e-01,15000000,1.5706985333333334,6,246,2
4.9989442514e-01,15000000,1.571128,7,246,2
4.9995329125e-01,15000000,1.5709430666666666,8,248,2
5.0006924093e-01,15000000,1.5705788,9,247,2
5.0008596281e-01,15000000,1.5705262666666666,10,247,2
4.9999399247e-01,15000000,1.5708152,11,245,2
5.0005188243e-01,15000000,1.5706333333333333,12,246,2
4.9986357030e-01,15000000,1.5712249333333332,13,247,2
4.9998482515e-01,15000000,1.570844,14,247,2
5.0004122966e-01,15000000,1.5706668,15,246,2
4.9998639548e-01,15000000,1.5708390666666667,16,245,2
5.0004254534e-01,15000000,1.5706626666666668,17,247,2
4.9999148843e-01,15000000,1.5708230666666667,18,246,2
4.9997777989e-01,15000000,1.5708661333333334,19,246,2
5.0003804656e-01,15000000,1.5706768,20,248,2
4.9997595491e-01,15000000,1.5708718666666666,21,254,2
5.0005434403e-01,15000000,1.5706256,22,249,2
4.9995812956e-01,15000000,1.5709278666666666,23,249,2
4.9990826101e-01,15000000,1.5710845333333334,24,247,2
4.9998771116e-01,15000000,1.5708349333333333,25,247,2
5.0001521313e-01,15000000,1.5707485333333333,26,244,2
4.9989671697e-01,15000000,1.5711208,27,245,2
4.9988606420e-01,15000000,1.5711542666666667,28,246,2
4.9993194327e-01,15000000,1.5710101333333333,29,245,2
4.9996784862e-01,15000000,1.5708973333333334,30,246,2
4.9992803866e-01,15000000,1.5710224,31,246,2
4.9997209275e-01,15000000,1.570884,32,245,2
5.0000473013e-01,15000000,1.5707814666666666,33,245,2
4.9991059528e-01,15000000,1.5710772,34,246,2
5.0001003529e-01,15000000,1.5707648,35,246,2
5.0001007773e-01,15000000,1.5707646666666666,36,245,2
4.9995842665e-01,15000000,1.5709269333333333,37,247,2
5.0004819004e-01,15000000,1.5706449333333334,38,245,2
4.9987048824e-01,15000000,1.5712032,39,244,2
4.9991246270e-01,15000000,1.5710713333333333,40,249,2
4.9993194327e-01,15000000,1.5710101333333333,41,246,2
5.0000481501e-01,15000000,1.5707812,42,244,2
5.0011813333e-01,15000000,1.5704252,43,244,2
5.0003435417e-01,15000000,1.5706884,44,245,2
4.9997799210e-01,15000000,1.5708654666666666,45,246,2
5.0006953802e-01,15000000,1.5705778666666668,46,245,2
5.0002306478e-01,15000000,1.5707238666666667,47,245,2
4.9996050627e-01,15000000,1.5709204,48,245,2
4.9993427754e-01,15000000,1.5710028,49,247,2
7.4995646478e-01,15000000,0.7855349333333334,0,123,4
7.4997762177e-01,15000000,0.7854684666666667,1,124,4
7.4997066140e-01,15000000,0.7854903333333333,2,124,4
7.4996531379e-01,15000000,0.7855071333333333,3,122,4
7.5005452544e-01,15000000,0.7852268666666666,4,123,4
7.4997155267e-01,15000000,0.7854875333333333,5,125,4
7.5001766516e-01,15000000,0.7853426666666666,6,122,4
7.4996979135e-01,15000000,0.7854930666666666,7,124,4
7.5006827643e-01,15000000,0.7851836666666666,8,124,4
7.5001611605e-01,15000000,0.7853475333333333,9,123,4
7.5001083211e-01,15000000,0.7853641333333333,10,125,4
7.5002008431e-01,15000000,0.7853350666666666,11,124,4
7.5003979831e-01,15000000,0.7852731333333334,12,123,4
7.5002131511e-01,15000000,0.7853312,13,123,4
7.4996754196e-01,15000000,0.7855001333333334,14,124,4
7.5005601089e-01,15000000,0.7852222,15,124,4
7.5002443455e-01,15000000,0.7853214,16,125,4
7.5001550065e-01,15000000,0.7853494666666667,17,124,4
7.4997942553e-01,15000000,0.7854628,18,123,4
7.5002598366e-01,15000000,0.7853165333333333,19,128,4
7.5002316131e-01,15000000,0.7853254,20,127,4
7.4998969633e-01,15000000,0.7854305333333333,21,127,4
7.5000022178e-01,15000000,0.7853974666666667,22,126,4
7.4996361614e-01,15000000,0.7855124666666666,23,125,4
7.4996597163e-01,15000000,0.7855050666666666,24,124,4
7.4995020468e-01,15000000,0.7855546,25,124,4
7.5003529953e-01,15000000,0.7852872666666667,26,124,4
7.4995769558e-01,15000000,0.7855310666666667,27,124,4
7.4992123848e-01,15000000,0.7856456,28,124,4
7.5003888582e-01,15000000,0.785276,29,123,4
7.4995425783e-01,15000000,0.7855418666666667,30,124,4
7.5003854629e-01,15000000,0.7852770666666666,31,124,4
7.5001560675e-01,15000000,0.7853491333333333,32,124,4
7.5000522985e-01,15000000,0.7853817333333334,33,126,4
7.5001291173e-01,15000000,0.7853576,34,126,4
7.5002118779e-01,15000000,0.7853316,35,125,4
