Error,Npoint,Pi,Nlance,tempsMilis,Nproc
1.4737331480e-04,12000000,3.1411296666666666,100,1426,1
9.0085860288e-05,12000000,3.1418756666666665,100,1066,1
8.4356282337e-05,12000000,3.1418576666666667,100,1681,1
1.3251885345e-04,12000000,3.141176333333333,100,1263,1
3.1410737935e-05,12000000,3.141691333333333,100,1149,1
3.0553586575e-05,12000000,3.141496666666667,100,1289,1
7.0987267117e-05,12000000,3.1418156666666666,100,1178,1
1.4026439401e-04,12000000,3.141152,100,1181,1
4.4885856450e-05,12000000,3.1417336666666666,100,1616,1
4.0393108307e-04,12000000,3.1403236666666667,100,1281,1
6.2074590304e-05,12000000,3.1417876666666666,100,1291,1
7.1403355302e-05,12000000,3.1413683333333333,100,1241,1
9.5276596766e-05,12000000,3.1412933333333335,100,1482,1
1.2234126209e-04,12000000,3.141977,100,1227,1
2.1179034097e-06,12000000,3.141586,100,1366,1
6.2923416667e-05,12000000,3.1417903333333332,100,1416,1
8.6470023248e-05,12000000,3.141321,100,1297,1
1.7729444411e-04,12000000,3.141035666666667,100,1519,1
1.5841638252e-04,12000000,3.1420903333333334,100,1274,1
9.2411807791e-05,12000000,3.1413023333333334,100,1397,1
2.8962037145e-05,12000000,3.1415016666666666,100,1223,1
2.0392637125e-04,12000000,3.140952,100,1197,1
1.6870840218e-04,12000000,3.142122666666667,100,1272,1
1.4259866651e-04,12000000,3.1411446666666665,100,1430,1
5.7512148602e-05,12000000,3.1417733333333335,100,1242,1
1.4250088821e-04,12000000,3.1420403333333335,100,1203,1
1.4674502003e-04,12000000,3.1420536666666665,100,1329,1
1.5459666389e-04,12000000,3.1420783333333335,100,1269,1
3.4169423615e-05,12000000,3.1417,100,1249,1
1.2042307777e-04,12000000,3.1412143333333336,100,1305,1
2.2557144351e-04,12000000,3.140884,100,1391,1
1.5385394082e-04,12000000,3.142076,100,1594,1
5.1562039064e-05,12000000,3.1414306666666665,100,1242,1
2.6430747133e-04,12000000,3.142423,100,1240,1
1.8483610308e-04,12000000,3.1421733333333335,100,1258,1
3.6382403741e-04,12000000,3.1404496666666666,100,1269,1
2.8545948959e-05,12000000,3.1416823333333332,100,1367,1
1.5182965321e-04,12000000,3.141115666666667,100,1248,1
6.8856876213e-05,12000000,3.1413763333333335,100,1387,1
4.0747827930e-05,12000000,3.1417206666666666,100,1305,1
2.2073647940e-05,12000000,3.141662,100,1283,1
1.0324266892e-04,12000000,3.141917,100,1374,1
7.7663449731e-05,12000000,3.1413486666666666,100,1275,1
1.9845478737e-05,12000000,3.141655,100,1420,1
3.5124353274e-05,12000000,3.141703,100,1225,1
6.1854058717e-05,12000000,3.1413983333333335,100,1221,1
1.5714314298e-04,12000000,3.1420863333333333,100,1278,1
9.0395845178e-05,12000000,3.1413086666666667,100,1224,1
8.6363919953e-05,12000000,3.1413213333333334,100,1331,1
3.9572366684e-05,12000000,3.1414683333333335,100,1267,1
1.1607284266e-04,12000000,3.141228,100,1393,1
1.9417319307e-04,12000000,3.1422026666666665,100,1475,1
3.7450300776e-05,12000000,3.141475,100,1483,1
2.1004289990e-05,12000000,3.1415266666666666,100,1173,1
5.8891491442e-05,12000000,3.1417776666666666,100,1305,1
2.5566731692e-05,12000000,3.1415123333333335,100,1407,1
7.5374964712e-06,12000000,3.1416163333333333,100,1460,1
4.4983634749e-05,12000000,3.1414513333333334,100,1223,1
9.1290459020e-06,12000000,3.141621333333333,100,1241,1
2.6521661350e-05,12000000,3.1415093333333335,100,1341,1
2.4042590487e-04,12000000,3.1408373333333333,100,1289,1
3.8413555431e-05,12000000,3.141713333333333,100,1245,1
6.0686922468e-05,12000000,3.141402,100,1348,1
2.4424562350e-04,12000000,3.1408253333333334,100,1581,1
6.4939379280e-05,12000000,3.1417966666666666,100,1239,1
4.4817615725e-04,12000000,3.140184666666667,100,1221,1
7.4904764051e-05,12000000,3.141357333333333,100,1259,1
1.6626802638e-04,12000000,3.142115,100,1489,1
1.1119209108e-04,12000000,3.141243333333333,100,1338,1
8.0740445297e-05,12000000,3.141339,100,1398,1
2.0473773513e-05,12000000,3.1415283333333335,100,1231,1
2.5146897258e-04,12000000,3.1423826666666668,100,1241,1
3.0129173394e-05,12000000,3.141498,100,1432,1
3.6928109295e-05,12000000,3.1417086666666667,100,1171,1
1.3729350174e-04,12000000,3.1411613333333332,100,1322,1
6.0793025763e-05,12000000,3.141401666666667,100,1334,1
2.3034609180e-04,12000000,3.140869,100,1428,1
9.7823075856e-05,12000000,3.1412853333333333,100,1335,1
1.2498551948e-04,12000000,3.1412,100,1524,1
3.7556404071e-05,12000000,3.141474666666667,100,1193,1
3.9254056798e-05,12000000,3.1414693333333332,100,1264,1
1.8812530523e-04,12000000,3.1421836666666665,100,1369,1
1.7921262842e-04,12000000,3.1421556666666666,100,1398,1
4.6265199290e-05,12000000,3.141738,100,1203,1
2.8758155550e-05,12000000,3.141683,100,1219,1
2.8753576802e-04,12000000,3.1406893333333334,100,1508,1
1.0398539198e-04,12000000,3.1419193333333335,100,1405,1
1.7379303536e-04,12000000,3.1410466666666665,100,1703,1
2.6440524963e-04,12000000,3.140762,100,1173,1
5.2631397014e-05,12000000,3.141758,100,1286,1
8.0103825525e-05,12000000,3.141341,100,1117,1
6.9281289395e-05,12000000,3.141375,100,1300,1
7.7777878022e-05,12000000,3.141837,100,1194,1
1.5554326855e-04,12000000,3.141104,100,1212,1
4.1676958181e-04,12000000,3.1402833333333335,100,1256,1
1.1363246687e-04,12000000,3.1412356666666668,100,1201,1
3.5736006139e-04,12000000,3.1427153333333333,100,1250,1
1.5395171912e-04,12000000,3.141109,100,1224,1
3.9156278499e-05,12000000,3.141715666666667,100,1134,1
1.3783234322e-04,12000000,3.1420256666666666,100,1248,1
5.8564856560e-05,24000000,3.1414086666666665,100,1506,2
2.4912637509e-04,24000000,3.14081,100,1965,2
3.3426700547e-05,24000000,3.1416976666666665,100,1644,2
8.0209928820e-05,24000000,3.141340666666667,100,2225,2
1.6131863398e-05,24000000,3.141643333333333,100,1449,2
3.4791686810e-04,24000000,3.1426856666666665,100,1550,2
2.7587273052e-04,24000000,3.1424593333333335,100,1340,2
1.0631966448e-04,24000000,3.1419266666666665,100,1266,2
2.1390840601e-04,24000000,3.1422646666666667,100,1507,2
4.0102883161e-05,24000000,3.1414666666666666,100,1613,2
2.7591019301e-05,24000000,3.1416793333333333,100,1716,2
2.4514023734e-05,24000000,3.1416696666666666,100,1389,2
4.6689612472e-05,24000000,3.141739333333333,100,1615,2
1.0568704559e-06,24000000,3.141589333333333,100,1659,2
1.9692355375e-04,24000000,3.140974,100,1345,2
9.8043607443e-05,24000000,3.1419006666666665,100,1563,2
6.6204293828e-05,24000000,3.1413846666666667,100,1501,2
4.3400410315e-05,24000000,3.141729,100,1429,2
5.0721537697e-05,24000000,3.141752,100,1450,2
2.1475723238e-04,24000000,3.1422673333333333,100,1905,2
2.0297976659e-04,24000000,3.1422303333333335,100,1394,2
6.5567674056e-05,24000000,3.1413866666666665,100,1537,2
1.2074971266e-04,24000000,3.141972,100,1640,2
1.2488774118e-04,24000000,3.141985,100,1389,2
6.5037157579e-05,24000000,3.1413883333333334,100,2258,2
1.1267753721e-04,24000000,3.1412386666666667,100,1376,2
1.0271215244e-04,24000000,3.1419153333333334,100,1327,2
1.7927294424e-05,24000000,3.1415363333333333,100,1406,2
1.0535640983e-04,24000000,3.141261666666667,100,1564,2
2.7052177828e-05,24000000,3.1415076666666666,100,1513,2
8.2013684842e-05,24000000,3.141335,100,1572,2
9.1244671541e-05,24000000,3.141306,100,1448,2
2.6186709553e-04,24000000,3.142415333333333,100,1487,2
2.2207003476e-04,24000000,3.140895,100,1319,2
8.2013684842e-05,24000000,3.141335,100,1460,2
7.1411680299e-05,24000000,3.141817,100,1294,2
1.7061826149e-04,24000000,3.142128666666667,100,1506,2
2.7746427995e-04,24000000,3.1424643333333333,100,1311,2
2.8148788018e-04,24000000,3.1407083333333334,100,1551,2
1.0036955495e-04,24000000,3.1412773333333335,100,1499,2
1.8748036046e-04,24000000,3.1410036666666667,100,1419,2
8.6788333135e-05,24000000,3.14132,100,1469,2
2.1543131463e-05,24000000,3.1416603333333333,100,1417,2
1.0366708210e-04,24000000,3.1419183333333334,100,1710,2
6.2490678489e-05,24000000,3.1413963333333332,100,1368,2
7.8838910976e-05,24000000,3.141840333333333,100,1409,2
7.6352747703e-06,24000000,3.1415686666666667,100,2283,2
5.1986452245e-05,24000000,3.1414293333333334,100,2096,2
1.9681745046e-04,24000000,3.1409743333333333,100,1514,2
1.0938833505e-04,24000000,3.141249,100,2183,2
1.3666520697e-04,24000000,3.142022,100,1371,2
1.6131863398e-05,24000000,3.141643333333333,100,1540,2
4.7644542130e-05,24000000,3.141742333333333,100,1375,2
1.6276661763e-04,24000000,3.142104,100,1513,2
1.2912354800e-04,24000000,3.141187,100,1566,2
2.9517520529e-04,24000000,3.140665333333333,100,1425,2
8.9653122110e-05,24000000,3.141311,100,2080,2
