Error,Npoint,Pi,Nlance,tempsMilis,Nproc
2.1249951752e-04,15000000,3.1409250666666666,0,535,1
5.1655246696e-05,15000000,3.1417549333333334,1,468,1
5.3599222335e-05,15000000,3.1414242666666667,2,486,1
3.9084291525e-05,15000000,3.1414698666666667,3,486,1
1.6258852736e-04,15000000,3.1410818666666667,4,486,1
2.5001764277e-04,15000000,3.1408072,5,483,1
1.1047058867e-04,15000000,3.1412456,6,483,1
4.8845794701e-05,15000000,3.1414392,7,496,1
5.7673588878e-05,15000000,3.141411466666667,8,482,1
3.7814398141e-06,15000000,3.141604533333333,9,482,1
8.8655751134e-05,15000000,3.141314133333333,10,485,1
3.0349704981e-05,15000000,3.141688,11,485,1
2.1131948561e-04,15000000,3.142256533333333,12,488,1
3.8922851249e-05,15000000,3.141714933333333,13,489,1
1.1921847904e-05,15000000,3.1415552,14,485,1
7.3381855432e-06,15000000,3.1415696,15,497,1
1.4867610001e-04,15000000,3.1420597333333333,16,491,1
1.9221256744e-04,15000000,3.1409888,17,498,1
9.0947582314e-05,15000000,3.1413069333333334,18,500,1
9.2229146855e-05,15000000,3.1418824,19,485,1
2.8142756437e-05,15000000,3.1416810666666666,20,480,1
1.7948849699e-04,15000000,3.1421565333333334,21,483,1
1.3198433610e-06,15000000,3.1415968,22,480,1
7.5082854319e-05,15000000,3.1418285333333333,23,485,1
1.4068880720e-04,15000000,3.141150666666667,24,485,1
2.0307754489e-04,15000000,3.1409546666666666,0,243,2
4.4431897613e-05,15000000,3.1414530666666667,1,248,2
9.6719601584e-05,15000000,3.1412888,2,248,2
1.7787572690e-04,15000000,3.142151466666667,3,248,2
1.1642069821e-04,15000000,3.1419584,4,246,2
7.1348018321e-05,15000000,3.1418168,5,247,2
1.8457810900e-05,15000000,3.141534666666667,6,245,2
1.2625875902e-04,15000000,3.141196,7,247,2
2.3185275860e-04,15000000,3.1408642666666666,8,246,2
2.2217613806e-04,15000000,3.1408946666666666,9,250,2
1.0198232504e-04,15000000,3.141272266666667,10,244,2
9.6464953675e-05,15000000,3.1412896,11,248,2
1.7056749518e-04,15000000,3.1410568,12,246,2
3.7471521435e-05,15000000,3.1414749333333334,13,247,2
8.2374436046e-05,15000000,3.141333866666667,14,246,2
1.1854276411e-04,15000000,3.1419650666666668,15,247,2
1.0266138613e-04,15000000,3.1412701333333333,16,245,2
1.7031284727e-04,15000000,3.1410576,17,249,2
9.0353403860e-05,15000000,3.1413088,18,246,2
4.1723978247e-05,15000000,3.1417237333333334,19,244,2
2.9874027601e-04,15000000,3.1406541333333333,20,248,2
8.5090680408e-05,15000000,3.1413253333333335,21,246,2
2.4492803075e-05,15000000,3.1416696,22,248,2
2.6673952212e-04,15000000,3.1407546666666666,23,247,2
9.2730117677e-05,15000000,3.1413013333333333,24,246,2
1.6930258063e-04,15000000,3.1421245333333334,0,125,4
2.2650515251e-04,15000000,3.1408810666666667,1,124,4
1.3186933801e-04,15000000,3.142006933333333,2,126,4
2.5893864458e-04,15000000,3.1424061333333335,3,125,4
3.1023787237e-06,15000000,3.1416024,4,127,4
1.2618220138e-04,15000000,3.1419890666666666,5,124,4
1.0699872557e-04,15000000,3.1419288,6,126,4
4.4856310795e-05,15000000,3.141451733333333,7,123,4
1.0496154230e-04,15000000,3.1419224,8,125,4
8.7900132403e-05,15000000,3.1418688,9,127,4
3.5094807618e-05,15000000,3.1414824,10,124,4
2.3389328803e-05,15000000,3.1416661333333336,11,125,4
1.2431478338e-04,15000000,3.1419832,12,124,4
1.7591510127e-04,15000000,3.14104,13,124,4
4.3166983065e-05,15000000,3.1417282666666666,14,124,4
5.7254154532e-06,15000000,3.1415746666666666,15,127,4
7.2952463415e-05,15000000,3.1413634666666668,16,125,4
1.8449657253e-04,15000000,3.1421722666666665,17,125,4
6.3623698417e-05,15000000,3.141792533333333,18,124,4
1.5385394082e-04,15000000,3.142076,19,125,4
2.7463695346e-05,15000000,3.1416789333333335,20,124,4
1.0741815992e-05,15000000,3.1416264,21,124,4
7.5498942505e-05,15000000,3.1413554666666665,22,124,4
1.2007065157e-04,15000000,3.141969866666667,23,124,4
2.4399595443e-05,15000000,3.141516,24,123,4
5.4626138967e-05,15000000,3.1417642666666667,0,78,8
9.8929896289e-06,15000000,3.1416237333333332,1,93,8
1.0411271594e-04,15000000,3.1419197333333333,2,62,8
1.9306971880e-04,15000000,3.1421992,3,68,8
1.5444811927e-04,15000000,3.142077866666667,4,78,8
1.7787074806e-05,15000000,3.1416485333333335,5,62,8
8.4589709587e-05,15000000,3.1418584,6,66,8
1.2643684929e-04,15000000,3.1419898666666666,7,80,8
2.4323037803e-05,15000000,3.1416690666666667,8,82,8
2.1343820535e-05,15000000,3.1415256,9,69,8
6.4379317147e-05,15000000,3.1413904,10,80,8
7.3381855432e-06,15000000,3.1415696,11,62,8
1.5664674282e-04,15000000,3.1411005333333333,12,74,8
5.5721288243e-05,15000000,3.1414176,13,85,8
1.2727735066e-04,15000000,3.1411928,14,68,8
4.2824106359e-06,15000000,3.1415792,15,70,8
4.7572555157e-05,15000000,3.1414432,16,77,8
9.9945141764e-05,15000000,3.1412786666666666,17,62,8
2.5426512075e-05,15000000,3.1416725333333333,18,68,8
8.2883731864e-05,15000000,3.1413322666666668,19,91,8
1.3450069974e-04,15000000,3.1420152,20,61,8
1.1938326548e-04,15000000,3.1412176,21,77,8
1.0240673822e-04,15000000,3.1412709333333333,22,100,8
3.0174960874e-06,15000000,3.1416021333333335,23,62,8
2.9127060402e-04,15000000,3.1406776,24,70,8
1.9942759153e-04,15000000,3.1409661333333334,0,81,16
2.5214803367e-04,15000000,3.1423848,1,62,16
6.5313026147e-05,15000000,3.1413874666666666,2,75,16
2.4865952059e-04,15000000,3.140811466666667,3,80,16
1.0962176230e-04,15000000,3.1412482666666666,4,63,16
1.0792410958e-04,15000000,3.1412536,5,66,16
2.4967811222e-04,15000000,3.140808266666667,6,73,16
5.3862195240e-05,15000000,3.1417618666666667,7,64,16
1.2693782011e-04,15000000,3.141193866666667,8,65,16
1.2091947793e-04,15000000,3.1419725333333335,9,81,16
4.1613296204e-04,15000000,3.1402853333333334,10,65,16
7.3300318957e-05,15000000,3.141822933333333,11,70,16
5.7418940969e-05,15000000,3.141412266666667,12,92,16
1.2515528475e-04,15000000,3.1411994666666665,13,62,16
9.3841916945e-05,15000000,3.1418874666666667,14,69,16
1.3203412445e-05,15000000,3.1416341333333335,15,78,16
1.2032529948e-04,15000000,3.1419706666666665,16,67,16
2.2795648232e-04,15000000,3.1423088,17,65,16
5.0288799519e-05,15000000,3.1414346666666666,18,83,16
1.6691754182e-04,15000000,3.1410682666666667,19,62,16
2.2158195960e-04,15000000,3.140896533333333,20,65,16
2.8057873800e-05,15000000,3.1416808,21,72,16
2.2370737167e-05,15000000,3.1416629333333335,22,71,16
1.1208335876e-04,15000000,3.1412405333333333,23,71,16
1.3033647173e-05,15000000,3.1416336,24,76,16
9.4860508581e-05,15000000,3.141890666666667,0,67,32
2.7752794193e-04,15000000,3.1424645333333334,1,69,32
1.4570520773e-04,15000000,3.1420504,2,74,32
8.1533934679e-05,15000000,3.1418488,3,63,32
1.3119027692e-04,15000000,3.1420048,4,71,32
1.5545838591e-04,15000000,3.141104266666667,5,76,32
5.5975936152e-05,15000000,3.1414168,6,65,32
7.9836281953e-05,15000000,3.141843466666667,7,72,32
3.0306929047e-04,15000000,3.1406405333333334,8,79,32
2.4551886304e-04,15000000,3.1408213333333332,9,77,32
2.0274633934e-04,15000000,3.1422296,10,68,32
6.3708581053e-05,15000000,3.1417928,11,71,32
5.8098002060e-05,15000000,3.1414101333333333,12,63,32
1.6904793272e-04,15000000,3.1421237333333334,13,66,32
1.5215628809e-04,15000000,3.1420706666666667,14,74,32
2.7378812710e-05,15000000,3.1416786666666665,15,70,32
1.6140017046e-04,15000000,3.1410856,16,68,32
5.0382007151e-05,15000000,3.1417509333333333,17,76,32
9.7237222398e-05,15000000,3.141898133333333,18,69,32
1.2202295220e-04,15000000,3.141976,19,66,32
3.3574910545e-04,15000000,3.1405378666666666,20,73,32
7.3300318957e-05,15000000,3.141822933333333,21,66,32
4.7156466971e-05,15000000,3.1417408,22,67,32
2.3558759460e-04,15000000,3.1408525333333333,23,72,32
2.3101225723e-04,15000000,3.1423184,24,68,32
2.5078991149e-04,15000000,3.1423805333333332,0,70,64
2.1411228761e-04,15000000,3.14092,1,73,64
1.0233018058e-04,15000000,3.141914133333333,2,70,64
1.4901065172e-05,15000000,3.1416394666666667,3,70,64
3.7131990890e-05,15000000,3.141476,4,72,64
5.2580630699e-05,15000000,3.141427466666667,5,73,64
1.4273431546e-04,15000000,3.1420410666666667,6,69,64
2.7293930074e-05,15000000,3.1416784,7,79,64
4.2657687247e-05,15000000,3.1417266666666666,8,66,64
1.7668736999e-04,15000000,3.142147733333333,9,71,64
2.8201839666e-04,15000000,3.1407066666666665,10,86,64
7.5668707777e-05,15000000,3.1413549333333335,11,67,64
2.0180430534e-04,15000000,3.1409586666666667,12,73,64
1.0741481376e-04,15000000,3.1412552,13,74,64
1.4018783637e-04,15000000,3.1420330666666665,14,72,64
1.9918126861e-04,15000000,3.1422184,15,66,64
1.8712458809e-05,15000000,3.141533866666667,16,69,64
5.7758471515e-05,15000000,3.1414112,17,75,64
2.8363116675e-04,15000000,3.1407016,18,68,64
8.4836032499e-05,15000000,3.1413261333333335,19,74,64
5.6230584061e-05,15000000,3.141416,20,87,64
7.1169928053e-05,15000000,3.1413690666666665,21,67,64
1.2906821102e-04,15000000,3.1419981333333333,22,70,64
2.4772581159e-04,15000000,3.1408144,23,72,64
1.7914896644e-04,15000000,3.1421554666666665,24,66,64
7.3954413140e-04,1000000,3.143916,0,34,1
4.0722861022e-04,1000000,3.142872,1,33,1
6.8546891323e-05,1000000,3.141808,2,35,1
