Error,Npoint,Pi,Nlance,tempsMilis,Nproc
7.1968722600e-05,64000000,3.14181875,5,479,64
5.1855516666e-05,64000000,3.1417555625,6,498,64
7.6164740683e-05,64000000,3.141353375,7,460,64
1.0733858245e-05,64000000,3.141626375,8,618,64
5.4420196583e-05,64000000,3.1414216875,9,645,64
3.7112096522e-05,64000000,3.1414760625,10,453,64
5.7505517146e-05,64000000,3.1417733125,11,468,64
2.7206394855e-05,64000000,3.141678125,12,446,64
2.4180124684e-06,64000000,3.14160025,13,440,64
4.3559565258e-05,64000000,3.1417295,14,440,64
2.3782237326e-06,64000000,3.141600125,15,427,64
1.5227659135e-06,64000000,3.1415974375,16,447,64
3.3928364948e-06,64000000,3.1416033125,17,453,64
5.9254527980e-05,64000000,3.1414065,18,464,64
1.2279883255e-04,64000000,3.1419784375,19,448,64
7.0834743630e-05,64000000,3.1418151875,20,454,64
2.4779281973e-05,64000000,3.1416705,21,450,64
8.3187452547e-05,64000000,3.1413313125,22,450,64
2.7783331524e-05,64000000,3.1416799375,23,440,64
1.4060259827e-04,64000000,3.1411509375,24,433,64
