Error,Npoint,Pi,Nlance,tempsMilis,Nproc
5.0004687435e-01,15000000,1.5706490666666666,13,281,2
4.9988716767e-01,15000000,1.5711508,14,281,2
5.0005964919e-01,15000000,1.5706089333333333,15,279,2
5.0000337200e-01,15000000,1.5707857333333333,16,279,2
4.9994904712e-01,15000000,1.5709564,17,281,2
5.0005659342e-01,15000000,1.5706185333333333,18,283,2
4.9998605595e-01,15000000,1.5708401333333333,19,278,2
4.9984986176e-01,15000000,1.571268,20,280,2
4.9988602176e-01,15000000,1.5711544,21,280,2
4.9996827303e-01,15000000,1.570896,22,282,2
5.0009525746e-01,15000000,1.5704970666666667,23,278,2
4.9998338214e-01,15000000,1.5708485333333333,24,279,2
5.0005222196e-01,15000000,1.5706322666666668,25,278,2
5.0001992412e-01,15000000,1.5707337333333333,26,276,2
4.9987371378e-01,15000000,1.5711930666666667,27,279,2
5.0013421859e-01,15000000,1.5703746666666667,28,276,2
4.9992481312e-01,15000000,1.5710325333333333,29,282,2
4.9996483529e-01,15000000,1.5709068,30,277,2
4.9997294158e-01,15000000,1.5708813333333334,31,278,2
4.9993423510e-01,15000000,1.5710029333333333,32,281,2
4.9994853782e-01,15000000,1.570958,33,280,2
4.9995486158e-01,15000000,1.5709381333333334,34,280,2
5.0007314553e-01,15000000,1.5705665333333334,35,277,2
5.0004347905e-01,15000000,1.5706597333333334,36,281,2
4.9993512636e-01,15000000,1.5710001333333334,37,279,2
4.9995524355e-01,15000000,1.5709369333333334,38,280,2
5.0013162967e-01,15000000,1.5703828,39,277,2
4.9991564580e-01,15000000,1.5710613333333334,40,281,2
5.0005867304e-01,15000000,1.570612,41,279,2
4.9990427153e-01,15000000,1.5710970666666666,42,279,2
4.9998058102e-01,15000000,1.5708573333333333,43,280,2
5.0004424299e-01,15000000,1.5706573333333333,44,276,2
4.9994785876e-01,15000000,1.5709601333333334,45,279,2
5.0002208862e-01,15000000,1.5707269333333334,46,278,2
4.9985873199e-01,15000000,1.5712401333333332,47,280,2
4.9994234139e-01,15000000,1.5709774666666667,48,278,2
5.0009135286e-01,15000000,1.5705093333333333,49,283,2
7.5001804713e-01,15000000,0.7853414666666667,0,142,4
7.4998664055e-01,15000000,0.7854401333333333,1,142,4
7.4995527642e-01,15000000,0.7855386666666667,2,142,4
7.5001045013e-01,15000000,0.7853653333333334,3,141,4
7.4997921332e-01,15000000,0.7854634666666667,4,142,4
7.5001424863e-01,15000000,0.7853534,5,140,4
7.4999472563e-01,15000000,0.7854147333333333,6,142,4
7.4998122929e-01,15000000,0.7854571333333333,7,142,4
7.4996667191e-01,15000000,0.7855028666666667,8,142,4
7.4996650215e-01,15000000,0.7855034,9,142,4
7.5003014291e-01,15000000,0.7853034666666666,10,142,4
7.5000887981e-01,15000000,0.7853702666666666,11,142,4
7.5000883736e-01,15000000,0.7853704,12,142,4
7.5005170310e-01,15000000,0.7852357333333333,13,142,4
7.5000117671e-01,15000000,0.7853944666666667,14,141,4
7.5000584525e-01,15000000,0.7853798,15,142,4
7.5003224375e-01,15000000,0.7852968666666666,16,141,4
7.5003290159e-01,15000000,0.7852948,17,142,4
7.5007116244e-01,15000000,0.7851746,18,148,4
7.4995729238e-01,15000000,0.7855323333333334,19,141,4
7.4998358478e-01,15000000,0.7854497333333333,20,142,4
7.4995784412e-01,15000000,0.7855306,21,140,4
7.4998201445e-01,15000000,0.7854546666666666,22,142,4
7.4994899511e-01,15000000,0.7855584,23,144,4
7.4997600900e-01,15000000,0.7854735333333334,24,142,4
7.5000548450e-01,15000000,0.7853809333333334,25,142,4
7.4999557445e-01,15000000,0.7854120666666666,26,143,4
7.4996762684e-01,15000000,0.7854998666666667,27,142,4
7.4993713276e-01,15000000,0.7855956666666667,28,140,4
7.4996601407e-01,15000000,0.7855049333333334,29,141,4
7.5000117671e-01,15000000,0.7853944666666667,30,141,4
7.5000378685e-01,15000000,0.7853862666666667,31,142,4
7.5004049859e-01,15000000,0.7852709333333333,32,141,4
7.5003763380e-01,15000000,0.7852799333333333,33,143,4
7.5002417990e-01,15000000,0.7853222,34,140,4
7.4998661933e-01,15000000,0.7854402,35,143,4
7.4992781689e-01,15000000,0.7856249333333334,36,142,4
7.5004667380e-01,15000000,0.7852515333333333,37,142,4
7.4998059267e-01,15000000,0.7854591333333333,38,142,4
7.5000077351e-01,15000000,0.7853957333333333,39,140,4
7.5002241859e-01,15000000,0.7853277333333334,40,143,4
7.4998995098e-01,15000000,0.7854297333333333,41,141,4
7.4995567961e-01,15000000,0.7855374,42,141,4
7.4996575943e-01,15000000,0.7855057333333333,43,142,4
7.5000331999e-01,15000000,0.7853877333333333,44,143,4
7.4998725595e-01,15000000,0.7854382,45,141,4
7.4996641727e-01,15000000,0.7855036666666667,46,141,4
7.5006855230e-01,15000000,0.7851828,47,143,4
7.5001042891e-01,15000000,0.7853654,48,142,4
7.5002392525e-01,15000000,0.785323,49,142,4
8.7499372347e-01,15000000,0.3927188,0,139,8
8.7495849718e-01,15000000,0.3928294666666667,1,139,8
8.7501988854e-01,15000000,0.3926366,2,110,8
8.7497277868e-01,15000000,0.3927846,3,141,8
8.7499580309e-01,15000000,0.39271226666666664,4,134,8
8.7501427568e-01,15000000,0.3926542333333333,5,143,8
8.7497996187e-01,15000000,0.3927620333333333,6,136,8
8.7498159586e-01,15000000,0.3927569,7,136,8
8.7499341577e-01,15000000,0.3927197666666667,8,136,8
8.7498109718e-01,15000000,0.39275846666666664,9,142,8
8.7499251389e-01,15000000,0.3927226,10,111,8
8.7501235521e-01,15000000,0.39266026666666665,11,142,8
8.7499863605e-01,15000000,0.39270336666666666,12,116,8
8.7503453080e-01,15000000,0.3925906,13,143,8
8.7499338394e-01,15000000,0.39271986666666664,14,143,8
8.7502266845e-01,15000000,0.39262786666666666,15,141,8
