Error,Npoint,Pi,Nlance,tempsMilis,Nproc
4.1384447702e-05,15000000,3.141722666666667,32,234,2
2.8634741111e-04,15000000,3.1406930666666666,33,250,2
1.1064867894e-04,15000000,3.1419402666666665,34,250,2
1.7821525744e-04,15000000,3.1421525333333333,35,235,2
6.0992336691e-05,15000000,3.141784266666667,36,234,2
1.3525631847e-04,15000000,3.1411677333333334,37,250,2
2.7200722441e-05,15000000,3.1415072,38,250,2
7.7968863954e-05,15000000,3.1418376,39,235,2
1.8466135897e-05,15000000,3.1416506666666666,40,250,2
7.4313931757e-06,15000000,3.141616,41,250,2
6.2851429694e-05,15000000,3.1413952,42,234,2
1.6403153218e-04,15000000,3.1410773333333335,43,250,2
2.6673952212e-04,15000000,3.1407546666666666,44,250,2
2.8477308147e-06,15000000,3.1416016,45,250,2
6.4642290053e-05,15000000,3.1417957333333333,46,234,2
1.5809807264e-04,15000000,3.1420893333333333,47,234,2
5.0882977973e-05,15000000,3.1414328,48,250,2
1.0563725723e-05,15000000,3.1415594666666666,49,234,2
5.1731804336e-05,15000000,3.1414301333333334,0,125,4
2.2863554341e-04,15000000,3.1423109333333334,1,109,4
2.8167886612e-04,15000000,3.1407077333333335,2,109,4
1.8203162992e-05,15000000,3.141535466666667,3,125,4
1.5690971573e-04,15000000,3.1420856,4,125,4
7.7026829958e-05,15000000,3.141350666666667,5,125,4
1.0953687967e-04,15000000,3.1412485333333335,6,125,4
1.5096793119e-04,15000000,3.1420669333333335,7,125,4
1.7431065617e-04,15000000,3.1421402666666665,8,125,4
3.2659010572e-04,15000000,3.1426186666666664,9,125,4
1.1675524992e-05,15000000,3.1416293333333334,10,125,4
8.3987206136e-05,15000000,3.1413288,11,125,4
7.7111712595e-05,15000000,3.1413504,12,125,4
9.2056035421e-06,15000000,3.1415637333333333,13,125,4
7.4904764051e-05,15000000,3.141357333333333,14,125,4
1.5062007564e-04,15000000,3.141119466666667,15,125,4
1.9934270889e-04,15000000,3.1409664,16,125,4
1.4536567719e-04,15000000,3.1420493333333335,17,110,4
1.4511102928e-04,15000000,3.1420485333333334,18,125,4
6.2347112711e-06,15000000,3.1415730666666666,19,125,4
4.7572555157e-05,15000000,3.1414432,20,125,4
5.1825011969e-05,15000000,3.1417554666666665,21,125,4
1.6667121890e-04,15000000,3.1421162666666667,22,125,4
1.3611346983e-04,15000000,3.1420202666666666,23,125,4
5.8186230857e-06,15000000,3.1416109333333333,24,125,4
1.6845040810e-05,15000000,3.1415397333333335,25,125,4
3.6283164527e-05,15000000,3.1414786666666665,26,125,4
2.3890299625e-05,15000000,3.1415176,27,125,4
8.9504577497e-05,15000000,3.1413114666666666,28,125,4
9.7322105034e-05,15000000,3.1418984,29,125,4
2.0842849714e-05,15000000,3.1416581333333333,30,125,4
2.4654243352e-05,15000000,3.1415152,31,125,4
5.9625889514e-05,15000000,3.141405333333333,32,109,4
1.9051989355e-05,15000000,3.1415328,33,109,4
1.0233018058e-04,15000000,3.141914133333333,34,125,4
2.3626665569e-04,15000000,3.1408504,35,125,4
6.8538566327e-05,15000000,3.1413773333333332,36,125,4
1.6064455173e-04,15000000,3.1420973333333335,37,124,4
1.2363572229e-04,15000000,3.1419810666666668,38,125,4
9.4685764474e-06,15000000,3.1416224,39,125,4
5.1485481424e-05,15000000,3.1417544,40,125,4
2.6903135330e-04,15000000,3.140747466666667,41,109,4
1.0606501657e-04,15000000,3.1419258666666665,42,109,4
5.7928236787e-05,15000000,3.141410666666667,43,125,4
6.4044765436e-06,15000000,3.1415725333333335,44,125,4
1.5614577200e-04,15000000,3.1420832,45,125,4
1.4654570910e-04,15000000,3.141132266666667,46,125,4
7.8902572954e-05,15000000,3.1418405333333332,47,125,4
2.7540252986e-05,15000000,3.1415061333333334,48,125,4
1.5962596009e-04,15000000,3.1420941333333334,49,125,4
2.5273388713e-04,15000000,3.1407986666666665,0,78,8
7.9496751408e-05,15000000,3.1418424,1,63,8
6.2257251239e-05,15000000,3.141397066666667,2,62,8
5.8267767333e-05,15000000,3.1414096,3,63,8
5.0546793589e-06,15000000,3.1416085333333332,4,63,8
3.7394963795e-05,15000000,3.1417101333333335,5,63,8
1.7778251927e-04,15000000,3.141034133333333,6,78,8
2.4416906586e-04,15000000,3.1423597333333335,7,63,8
8.8324545585e-05,15000000,3.141870133333333,8,62,8
1.3678420592e-04,15000000,3.1411629333333333,9,62,8
9.2314029491e-05,15000000,3.1418826666666666,10,79,8
8.2883731864e-05,15000000,3.1413322666666668,11,62,8
