Error,Npoint,Pi,Nlance,tempsMilis,Nproc
5.6154026421e-05,15000000,3.141769066666667,8,142,4
2.5833614113e-04,15000000,3.1407810666666665,9,143,4
1.5317153357e-05,15000000,3.141544533333333,10,141,4
3.4925042346e-05,15000000,3.141482933333333,11,145,4
7.6860410847e-06,15000000,3.1416168,12,143,4
6.4124669238e-05,15000000,3.1413912,13,143,4
6.2095810963e-05,15000000,3.1417877333333335,14,146,4
2.1258937899e-05,15000000,3.1415258666666666,15,142,4
3.2638190001e-06,15000000,3.1415824,16,142,4
1.6437938772e-04,15000000,3.1421090666666665,17,144,4
1.3271816438e-04,15000000,3.1420096,18,141,4
5.4193400789e-05,15000000,3.1414224,19,144,4
1.6590727518e-04,15000000,3.1421138666666666,20,142,4
1.0844173039e-04,15000000,3.1419333333333332,21,141,4
1.3144492483e-04,15000000,3.1420056,22,142,4
6.4557407416e-05,15000000,3.1417954666666668,23,144,4
7.5668707777e-05,15000000,3.1413549333333335,24,144,4
3.4975474044e-04,15000000,3.1404938666666666,0,144,8
1.1947647311e-04,15000000,3.141968,1,123,8
2.3899122504e-04,15000000,3.1423434666666665,2,139,8
3.8922851249e-05,15000000,3.141714933333333,3,120,8
2.1419717024e-04,15000000,3.1409197333333334,4,117,8
1.7923384908e-04,15000000,3.1421557333333334,5,125,8
2.0631141006e-04,15000000,3.1422408,6,136,8
6.8114153145e-05,15000000,3.1413786666666668,7,143,8
8.9080164315e-05,15000000,3.1413128,8,154,8
1.4671547437e-04,15000000,3.1411317333333333,9,151,8
1.8856261408e-04,15000000,3.1410002666666665,10,126,8
4.8684354425e-05,15000000,3.1417456,11,145,8
1.5661662736e-06,15000000,3.1415877333333335,12,122,8
3.0315417310e-04,15000000,3.140640266666667,13,144,8
1.4812836374e-06,15000000,3.141588,14,144,8
2.3465886443e-05,15000000,3.1415189333333333,15,146,8
2.6182130805e-05,15000000,3.1415104,16,125,8
5.1562039064e-05,15000000,3.1414306666666665,17,135,8
1.1700655166e-04,15000000,3.141225066666667,18,142,8
1.5851416082e-04,15000000,3.1410946666666666,19,136,8
7.1767452668e-06,15000000,3.1416152,20,113,8
1.4812836374e-06,15000000,3.141588,21,145,8
2.9764512674e-04,15000000,3.1425277333333335,22,144,8
2.0837870878e-06,15000000,3.1415992,23,115,8
5.2920161245e-05,15000000,3.1414264,24,106,8
2.2480749978e-04,15000000,3.1408864,0,117,16
1.8347798089e-04,15000000,3.142169066666667,1,108,16
1.4815847919e-04,15000000,3.1411272,2,112,16
2.8219314077e-05,15000000,3.141504,3,108,16
3.0850675803e-05,15000000,3.1414957333333335,4,115,16
1.5274214155e-04,15000000,3.1411128,5,129,16
1.0895102621e-04,15000000,3.1419349333333333,6,119,16
1.5299678946e-04,15000000,3.141112,7,137,16
1.5342120264e-04,15000000,3.1411106666666666,8,115,16
5.7588706242e-05,15000000,3.1414117333333333,9,140,16
4.0360877231e-06,15000000,3.141605333333333,10,144,16
1.1642069821e-04,15000000,3.1419584,11,154,16
1.2372060493e-04,15000000,3.1419813333333333,12,116,16
8.1449052043e-05,15000000,3.1418485333333335,13,116,16
