Error,Npoint,Pi,Nlance,tempsMilis,Nproc
1.8499754335e-04,15000000,3.141011466666667,22,8368,32
9.4003357222e-05,15000000,3.141297333333333,23,6829,32
1.0614989921e-04,15000000,3.1419261333333335,24,7452,32
1.9560787289e-04,15000000,3.1409781333333333,25,7956,32
1.6140017046e-04,15000000,3.1410856,26,7900,32
4.1036592160e-05,15000000,3.1414637333333335,27,7916,32
6.5143260874e-05,15000000,3.141388,28,8874,32
1.0537763049e-04,15000000,3.1412616,29,7788,32
5.4617813971e-05,15000000,3.1414210666666667,30,7704,32
1.8509075098e-04,15000000,3.1421741333333335,31,6910,32
1.3279970085e-05,15000000,3.1415509333333334,32,7586,32
3.5094807618e-05,15000000,3.1414824,33,7758,32
6.4044765436e-06,15000000,3.1415725333333335,34,7458,32
7.1857314139e-05,15000000,3.1418184,35,8226,32
5.3344574426e-05,15000000,3.1414250666666668,36,7712,32
1.8322333299e-04,15000000,3.142168266666667,37,8163,32
1.3627491011e-04,15000000,3.1411645333333333,38,7478,32
2.9365564283e-04,15000000,3.1425152,39,8172,32
3.9228094123e-04,15000000,3.140360266666667,40,7429,32
7.0918626305e-06,15000000,3.1416149333333334,41,8079,32
9.1032464950e-05,15000000,3.1413066666666665,42,6614,32
1.2863547284e-04,15000000,3.141188533333333,43,8366,32
9.4605860672e-05,15000000,3.141889866666667,44,7509,32
2.5842934876e-04,15000000,3.1424045333333335,45,7235,32
1.8610101762e-04,15000000,3.141008,46,7841,32
1.7439219265e-05,15000000,3.1415378666666665,47,6943,32
8.1270961774e-05,15000000,3.1413373333333334,48,6959,32
4.8930677338e-05,15000000,3.1414389333333332,49,7625,32
2.9976719265e-04,15000000,3.1425344,0,8984,64
1.6988843409e-04,15000000,3.1410589333333334,1,8400,64
2.9756024410e-04,15000000,3.1425274666666665,2,11246,64
3.1368296617e-05,15000000,3.1416912,3,10474,64
1.1905205993e-04,15000000,3.141966666666667,4,8007,64
5.3098251514e-05,15000000,3.1417594666666666,5,9425,64
2.4484812695e-04,15000000,3.1423618666666666,6,9353,64
2.0834524717e-05,15000000,3.1415272,7,9294,64
2.3244693705e-04,15000000,3.1408624,8,10421,64
7.2875905775e-05,15000000,3.1418216,9,11343,64
2.5010252541e-04,15000000,3.1408069333333333,10,10169,64
1.1446007257e-04,15000000,3.1412330666666666,11,10464,64
3.4763602069e-05,15000000,3.1417018666666667,12,10061,64
5.1395619953e-06,15000000,3.1416088,13,9744,64
5.9634214510e-05,15000000,3.14178,14,8912,64
2.0053939079e-04,15000000,3.1422226666666666,15,8432,64
1.5919656807e-05,15000000,3.141642666666667,16,8546,64
1.1276241985e-04,15000000,3.1412384,17,8824,64
1.3730182674e-04,15000000,3.142024,18,8638,64
1.4927027846e-04,15000000,3.1420616,19,11798,64
1.9433463335e-04,15000000,3.1409821333333334,20,12717,64
2.3550769079e-05,15000000,3.141518666666667,21,9641,64
8.9512902493e-05,15000000,3.141873866666667,22,9215,64
8.3651021753e-06,15000000,3.1416189333333335,23,10638,64
4.0111208157e-05,15000000,3.1417186666666668,24,9269,64
2.1215998697e-04,15000000,3.140926133333333,25,11072,64
1.1752417248e-04,15000000,3.1419618666666667,26,9468,64
2.5842600260e-05,15000000,3.1415114666666666,27,9143,64
2.2294008179e-04,15000000,3.1408922666666665,28,10535,64
2.3321920578e-04,15000000,3.1423253333333334,29,8116,64
1.9663478952e-04,15000000,3.1422104,30,7624,64
7.2612932870e-05,15000000,3.1413645333333333,31,9920,64
1.6598383282e-04,15000000,3.1410712,32,9417,64
